url,title,description,date
https://www.cnbc.com/2019/04/26/uber-sets-price-range-for-shares-at-44-to-50.html,Uber will have a market cap as high as $83.8 billion after setting IPO price range for shares - CNBC,PayPal announces it is investing $500 million in Uber as the ride-hailing company kicks off its IPO road show.,2019_04_25
https://www.nbcnews.com/business/autos/daimler-says-it-has-no-idea-how-kim-jong-un-n998821,Daimler says it has no idea how Kim Jong Un got his limos - NBC News,"German automaker Daimler, which makes armored limousines used by North Korean leader Kim Jong Un, says it has no idea where he got them and has no business dealings with the North.",2019_04_25
https://www.nbcnews.com/tech/tech-news/amazon-says-one-day-shipping-coming-prime-members-n998816,Amazon says one-day shipping is coming for Prime members - NBC News,Amazon Chief Financial Officer Brian Olsavsky said on the company’s first-quarter earnings call on Thursday that it plans to shorten the current two-day default free shipping plan by one day for Prime members.,2019_04_25
https://www.arrowheadpride.com/2019/4/26/18517133/arrowheadlines-chiefs-must-do-some-soul-searching-after-release-of-tyreek-hill-audio,Arrowheadlines: Chiefs need “soul-searching” after Tyreek Hill audio - Arrowhead Pride,"Chiefs headlines for Friday, April 26.",2019_04_25
https://www.theverge.com/2019/4/26/18517612/sony-playstation-5-launch-date-comments-rumors,Sony: PlayStation 5 won’t launch in the next 12 months - The Verge,"Sony has revealed that its next-generation PlayStation console, likely named the PlayStation 5, will not launch before April 2020. This means we’re likely looking at a fall 2020 launch for the PS5",2019_04_25
https://www.nytimes.com/2019/04/26/podcasts/the-daily/measles-outbreak-new-york.html,How the Measles Outbreak Started - The New York Times,We look at the factors that led to the reappearance of a disease that was declared eliminated in the U.S. nearly two decades ago.,2019_04_25
https://www.pcworld.com/article/3389120/graphics-cards-ranked-fastest-to-slowest.html,"Graphics cards ranked, from fastest to slowest - PCWorld","We've compared and ranked all the major consumer GPUs from Nvidia and AMD, starting with the fastest graphics card you can buy.",2019_04_25
https://www.foxnews.com/politics/trump-to-speak-at-annual-nra-convention-in-indiana-on-friday,Trump to speak at annual NRA convention in Indiana on Friday - Fox News,President Trump will address members and leaders of the National Rifle Association on Friday at the group's annual convention in Indiana.,2019_04_25
https://www.foxnews.com/entertainment/britney-spears-leaves-wellness-facility-reports,"Britney Spears leaves wellness facility, report says - Fox News",Britney Spears reportedly checked out of a wellness facility Thursday where she has been seeking mental health treatment for the last month.,2019_04_25
https://www.npr.org/2019/04/26/717158760/economy-probably-rebounded-in-first-quarter-thanks-to-strong-spending,GDP Report Expected To Show Rebound In US Economic Growth - NPR,The Commerce Department releases a snapshot of first-quarter economic growth Friday. It's expected to show that the U.S. economy picked up steam during the first three months of the year.,2019_04_25
http://cnycentral.com/news/local/health-officials-warn-of-deadly-kissing-bug-04-26-2019,"Health officials warn of deadly ""kissing bug"" - CNYcentral.com","Bloodsucking insects known as ""kissing bugs,"" because of their tendency to bite people around the mouth, are spreading across the country after working their way north from South America. The Centers for Disease Control and Prevention confirmed last week that…",2019_04_25
https://www.foxnews.com/world/sri-lanka-authorities-say-easter-attack-leader-killed-in-one-of-nine-hotel-bombings,Sri Lanka authorities say Easter attack leader killed in one of nine hotel bombings - Fox News,"The suspected leader of the Easter Sunday bombings in Sri Lanka died in the Shangri-La hotel, one of six hotels and churches targeted in the attacks that killed at least 250 people, authorities said.",2019_04_25
https://www.youtube.com/watch?v=MxH2EnPyaS8,"2019 NFL Draft Round 1 Reaction & Analysis: Jones to Giants, Haskins to Washington & More - NFL",NFL Network reacts to round one of the 2019 NFL Draft. Subscribe to NFL: http://j.mp/1L0bVBu Check out our other channels: NFL Vault http://www.youtube.com/n...,2019_04_25
https://katc.com/sports/lsu-sports/2019/04/25/williams-among-those-left-in-green-room-thursday/,Williams among those left in green room Thursday - KATC Lafayette News,The NFL draft's green room still had five prospects still on hand when the first round ended.,2019_04_25
https://www.washingtonpost.com/world/national-security/rosenstein-fires-back-at-critics-over-mueller-report/2019/04/25/b474d168-67bd-11e9-a1b6-b29b90efa879_story.html,Rosenstein fires back at critics over Mueller report - The Washington Post,"As he prepares to leave the Justice Department, the deputy attorney general had harsh words for politicians and the press now that the investigation is over.",2019_04_25
https://www.ft.com/content/8da78b0c-67f4-11e9-a79d-04f350474d62,Deloitte resigns as Ferrexpo auditor amid charity links stand off - Financial Times,Companies have clashed over potential links between miner’s chief and a charitable foundation,2019_04_25
https://www.bbc.co.uk/sport/formula1/48065053,Azerbaijan GP practice cancelled after manhole cover incident - BBC Sport,Azerbaijan GP first practice is cancelled after a Williams is damaged on a loose manhole cover and the rescue lorry hits a bridge.,2019_04_25
https://www.digitalspy.com/tv/reality-tv/a27280336/stacey-dooley-kevin-clifton-picture-romance-rumours-strictly-come-dancing/,Strictly Come Dancing's Stacey Dooley shares picture with Kevin Clifton amid romance rumours - DigitalSpy.com,So make of that what you will.,2019_04_25
https://www.bbc.co.uk/news/science-environment-48065282,Hayabusa-2: Spacecraft's 'bomb' crater found - BBC News,The Hayabusa-2 spacecraft sends back images of the crater made when it detonated an explosive charge on the asteroid it is exploring.,2019_04_25
https://www.dailymail.co.uk/news/article-6963189/Emiliano-Salas-father-Horacio-dies-heart-attack.html,Emiliano Sala's father Horacio dies of heart attack - Daily Mail,"Horacio Sala passed away  in his bed in the town of Progreso, Argentina this morning. He was 58. His death comes three months after his 28-year-old son Emiliano was killed in a plane crash.",2019_04_25
https://www.express.co.uk/news/uk/1119240/tommy-robinson-burger-bribes-edl-ukip-police-warning-wythenshawe,Police issue Tommy Robinson BRIBERY warning after he hands out free food - Express,"TOMMY Robinson has been given a police warning for handing out free burgers and hot dogs during an election rally, breaking electoral laws.",2019_04_25
https://www.southwalesargus.co.uk/news/17599932.debenhams-to-close-22-stores-but-friars-walk-is-not-on-the-list/,Debenhams to close 22 stores - but Friars Walk is not on the list - South Wales Argus,"DEBENHAMS has confirmed plans for up to 22 store closures, putting 1,200 jobs at risk - but the Newport Friars Walk store is not on the list.",2019_04_25
https://www.dailymail.co.uk/health/article-6960417/From-completely-clear-white-sticky-PINK-vaginal-discharge-means.html,From completely clear to white and sticky or even PINK: What your vaginal discharge means - Daily Mail,"Dr Kathryn Basford, a GP in London from online pharmacy Zava, told MailOnline: 'Every woman and their body is different.' She explained what the different colours of discharge may mean.",2019_04_25
https://www.radiotimes.com/news/film/2019-04-26/avengers-endgame-ending-deaths-explained-future-of-marvel-movies-characters/,What does the end of Avengers: Endgame mean for the future of the MCU? - Radio Times,Who lives? Who dies? And where do the other heroes end up? We break down the huge shifts coming to the Marvel Cinematic Universe…,2019_04_25
https://www.bbc.co.uk/news/uk-england-london-48064132,Extinction Rebellion: Did Banksy join climate activists? - BBC News,Artwork appears at the site where Extinction Rebellion based its London climate protests.,2019_04_25
https://www.whathifi.com/news/amazon-reportedly-preparing-hi-res-music-streaming-tier,Amazon reportedly preparing hi-res music streaming tier - What Hi-Fi?,"Watch out, Tidal",2019_04_25
https://www.dailymail.co.uk/tvshowbiz/article-6962953/James-Bond-25-Enlisting-Killing-Eve-writer-Phoebe-Waller-Bridge-Daniel-Craigs-idea.html,James Bond 25: Enlisting Killing Eve writer Phoebe Waller-Bridge was Daniel Craig's idea - Daily Mail,James Bond producer Barbara Broccoli has revealed Daniel Craig suggested enlisting Phoebe Waller-Bridge for the screenplay and dismissed the idea of a female 007.,2019_04_25
https://www.manchestereveningnews.co.uk/sport/football/football-news/man-utd-david-de-gea-16183965,Manchester United make David de Gea selection decision vs Chelsea - Manchester Evening News,Man Utd goalkeeper David de Gea had a poor game against Man City and Ole Gunnar Solskjaer has been asked about him.,2019_04_25
https://www.dailymail.co.uk/news/article-6962747/UK-Weather-Storm-Hannah-brings-wind-rain-75mph-gusts-Britain-Ireland.html,UK Weather Storm Hannah brings wind rain 75mph gusts to Britain and Ireland - Daily Mail,"Ireland will bear the main brunt of Hannah, the fourth named storm of the year, but south west England and south Wales are also expected to be hit by gale-force winds and heavy rain.",2019_04_25
https://www.football365.com/news/henderson-its-anticipation-rather-than-desperation,Henderson: It's anticipation rather than desperation - Football365.com,"Football365 - Jordan Henderson: ""We’re acting like a club that ‘belongs’ at this level but not in an arrogant way.""",2019_04_25
https://nationalpost.com/health/electrical-jolts-to-the-spine-transform-lives-of-parkinsons-patients-in-canadian-led-experiments,Electrical jolts to the spine transform lives of Parkinson's patients in Canadian-led experiments - National Post,"Two patients who had been reliant on wheelchairs went on vacations under their own steam, while others have eliminated repeated falls that can have disastrous effects",2019_04_25
https://www.zmescience.com/science/fossil-friday-crab-callichimaera-888453534/,"Fossil Friday: newly-discovered Callichimaera perplexa is an adorable, weird crab - ZME Science",How is it possible for something with those eyes to ever go extinct? How? Why?!,2019_04_25
https://www.cbc.ca/news/canada/windsor/tilbury-kfc-amber-alert-1.5111884,KFC employee in Tilbury calls 911 after recognizing child in Amber Alert - CBC.ca,"A witness says she saw the vehicle in the Amber Alert in the parking lot at the KFC in Tilbury, Ont.",2019_04_25
https://www.cbc.ca/news/world/sri-lankans-urged-to-avoid-mosques-churches-amid-fears-of-more-attacks-1.5111880,"Sri Lankans urged to avoid mosques, churches amid fears of more attacks - CBC.ca","Police are looking for 140 people believed to have links with ISIS, which has claimed responsibility for the Easter Sunday suicide bombings of churches and hotels in Sri Lanka, President Maithripala Sirisena said Friday. Muslims are being urged to pray at hom…",2019_04_25
https://www.sportsnet.ca/hockey/nhl/bruins-david-krejci-day-day-leaving-game-1-vs-blue-jackets/,Bruins’ David Krejci day-to-day after leaving Game 1 vs. Blue Jackets - Sportsnet.ca,Boston Bruins centre David Krejci is day-to-day after leaving Thursday's Game 1 win over the Columbus Blue Jackets with an injury.,2019_04_25
https://www.theglobeandmail.com/world/article-african-leaders-head-to-china-to-seek-loans-despite-us-warnings/,"African leaders head to China to seek funds, despite U.S. warnings of ‘predatory’ loans - The Globe and Mail",Critics have argued China’s Belt and Road Initiative could help it gain control of key seaports and railways across the world – but African leaders have responded this week: They need the money,2019_04_25
https://www.news.com.au/entertainment/celebrity-life/royals/wills-and-kate-call-in-for-tea-with-meghan-before-royal-baby-birth/news-story/310cf725649798bb8384b53a4603e024,Royal baby: Meghan Markle and Prince Harry visited by Prince William and Kate - NEWS.com.au,"Prince William and Kate dropped in on expectant parents Meghan and Prince Harry at Windsor ahead of the birth of their first child, according to reports.",2019_04_25
https://www.nrl.com/news/2019/04/26/bulldogs-score-morale-boosting-win-over-cowboys/,Canterbury Bulldogs score morale-boosting win over North Queensland Cowboys - NRL.COM,Canterbury Bulldogs have withstood a late surge by the North Queensland Cowboys to score a 24-12 win in their round seven NRL match at ANZ Stadium on Friday night.,2019_04_25
https://www.themoscowtimes.com/2019/04/26/russia-to-hold-talks-on-fixing-its-tainted-oil-supplies-to-europe-a65395,Contaminated oil Russia to Hold Talks on Fixing Its Tainted Oil Supplies to Europe Representatives from - The Moscow Times,"Representatives from Russia, Poland, Ukraine and Belarus will meet to discuss the issue in Minsk on Friday.",2019_04_25
https://theworldgame.sbs.com.au/solskjaer-needs-to-get-over-fergie-says-ince,"Solskjaer needs to 'get over' Fergie, says Ince - The World Game","Paul Ince said he is ""sick and tired"" of Ole Gunnar Solskjaer's nostalgic approach, insisting the Manchester United manager must get over Alex Ferguson in a stinging attack.",2019_04_25
https://www.androidpolice.com/2019/04/26/google-wont-break-legacy-apps-that-dont-use-scoped-storage-in-android-q-api-enforcement-postponed-to-android-r/,"Google won't break legacy apps that don't use Scoped Storage in Android Q, API enforcement postponed to Android R - Android Police","Android Q beta 2 led to a slew of controversy over ""Scoped Storage,"" a new set of rules that changes how apps are allowed to access local storage. Google hopes to improve security through this since the current free-for-all system can enable bad actors to sno…",2019_04_26
https://www.engadget.com/2019/04/26/google-search-thanos-gauntlet-easter-egg/,There's a Thanos-themed Easter egg hiding in Google Search - Engadget,"Thanos is dead-serious about ""perfectly balanced"" search algorithms.",2019_04_26
https://www.androidpolice.com/2019/04/26/amazon-to-offer-free-one-day-prime-shipping/,Amazon to offer free one-day Prime shipping - Android Police,Amazon revolutionized online shopping and quickly became one of the most ubiquitous and successful businesses in the world. This is in part owed to it always being on the forefront of reinvestment without pausing to actually earn money. To get ahead of its re…,2019_04_26
http://www.pushsquare.com/news/2019/04/save_on_japanese_games_in_golden_week_sale_on_us_playstation_store,Save on Japanese Games in Golden Week Sale on US PlayStation Store - Push Square,All that glitters,2019_04_26
http://www.nintendolife.com/news/2019/04/which_games_are_most_commonly_played_by_consumers_on_their_first_day_owning_a_switch,Which Games Are Most Commonly Played By Consumers On Their First Day Owning A Switch? - Nintendo Life,Nintendo provides a rundown,2019_04_26
https://www.theguardian.com/us-news/2019/apr/26/donald-trump-address-nra-gun-lobby-disarray,Donald Trump to address NRA with gun lobby in disarray - The Guardian,Bastion of president’s base riven by financial woes and rows over its political campaigning,2019_04_26
https://www.cnn.com/2019/04/25/business/pepsico-india-potato-farmer-lawsuit/index.html,PepsiCo is suing farmers in India for growing the potatoes it uses in Lays chips - CNN,"PepsiCo is suing four farmers in India, claiming they were growing a variety of potatoes registered by the company for exclusive use in its Lays potato chips.",2019_04_26
https://www.cnn.com/2019/04/26/asia/kim-jong-un-vladivostok-intl/index.html,Kim Jong Un accuses US of acting in 'bad faith' - CNN,"North Korean leader Kim Jong Un told Russian President Vladimir Putin that he believes the United States acted in ""bad faith"" at the Hanoi summit, North Korean state media reported.",2019_04_26
https://www.nytimes.com/2019/04/26/world/asia/sri-lanka-bombings.html,Sri Lanka’s President Blames Security Aides for Not Warning Him of Threats - The New York Times,"President Maithripala Sirisena said he did not get important intelligence pointing to planned attacks, and that there would be a “total reorganization” of the security apparatus.",2019_04_26
https://www.nytimes.com/2019/04/26/sports/nfl-draft-kyler-murray.html,Kyler Murray Makes N.F.L. Draft History at No. 1 - The New York Times,The Oklahoma quarterback was taken by the Arizona Cardinals with the first pick. No team has ever invested so much in a quarterback of his size.,2019_04_26
https://www.cheatsheet.com/entertainment/how-long-has-queen-elizabeth-been-waiting-for-prince-harry-to-settle-down.html/,How Long Has Queen Elizabeth Been Waiting for Prince Harry to Settle Down? - The Cheat Sheet,This is why the queen wanted Prince Harry to settle down.,2019_04_26
https://www.nbcsports.com/bayarea/49ers/2019-nfl-draft-first-round-grades-how-49ers-fared-nick-bosa-pick,49ers receive straight-A grades for picking Bosa No. 2 - NBCSports.com,A report card worthy of hanging on the refrigerator.,2019_04_26
http://www.espn.com/nfl/story/_/id/26607772/hill-barred-chiefs-activities-wake-audio,Hill barred from Chiefs activities in wake of audio - ESPN,The Chiefs have announced that Tyreek Hill has been barred indefinitely from all team activities until more is known about an audio recording that aired on a local TV station in which the receiver's fiancee accused him of abusing their 3-year-old son.,2019_04_26
https://www.politico.com/story/2019/04/26/trump-mueller-investigation-was-a-coup-1290343,Trump: Russia investigations an attempted 'coup' - POLITICO - POLITICO,"“This was a coup,” Trump told host Sean Hannity on Fox News’ “Hannity.” “This was an attempted overthrow of the United States government.”",2019_04_26
https://www.cnn.com/2019/04/25/entertainment/britney-spears-checks-out-of-facility/index.html,Britney Spears leaves treatment facility - CNN,"Britney Spears has left a facility where she had been receiving treatment for undisclosed mental health issues, a source close to the singer tells CNN.",2019_04_26
https://www.washingtonexaminer.com/news/rod-rosenstein-hits-at-barack-obama-for-hiding-russian-trolls-were-infiltrating-2016-election,Rosenstein hits at Obama for hiding that Russian trolls were infiltrating 2016 election - Washington Examiner,"Deputy Attorney General Rod Rosenstein, who appointed special counsel Robert Mueller to investigate Russian election meddling, had a few things to say about the way it started.",2019_04_26
https://www.cnet.com/news/nasa-urges-patience-as-spacex-investigates-the-crew-dragon-explosion/,NASA urges patience as SpaceX investigates the Crew Dragon explosion - CNET,Details remain scant but NASA insists the investigation into the crew capsule incident will take time.,2019_04_26
https://www.youtube.com/watch?v=eRP2enEWwyk,North Korea asked U.S. to pay for Otto Warmbier's medical expenses - CBS News,"CBS News has confirmed North Korea asked the U.S. to pay $2 million in hospital bills before releasing him. Washington Post political reporter, Eugene Scott,...",2019_04_26
https://www.jetnation.com/2019/04/25/best-player-list-growing-for-maccagnan-time-for-results-to-follow/,"""Best Player"" List Growing for Maccagnan, Time for Results to Follow - JetNation",It’s happened every time Jets GM Mike Maccagnan has had a pick in the top six of the draft.  We …,2019_04_26
https://www.sciencealert.com/new-measurements-of-the-expansion-of-the-universe-confirm-something-is-definitely-awry,Astronomers Just Detected The Universe Is Expanding Much Faster Than It Should Be - ScienceAlert,"The latest measurement of the expansion rate of the Universe is in, and it has confirmed with more certainty than ever that we have a real dilly of a pickle on our hands. Once again, the result has shown that the Universe is expanding much faster tha",2019_04_26
https://www.theguardian.com/football/live/2019/apr/26/premier-league-endgame-looms-and-more-weekend-countdown-live,Solskjær expects Pogba to stay at United: weekend countdown – live! - The Guardian,Join Will Unwin for the latest football news going into a busy and potentially decisive weekend of action,2019_04_26
https://www.theguardian.com/politics/2019/apr/26/cabinet-suspects-in-the-huawei-leak-mystery,Whodunnit? Cabinet suspects in the Huawei leak mystery - The Guardian,"Ministers have denied being the source of the NSC leak, but which of them would benefit from it?",2019_04_26
https://www.autosport.com/f1/news/142952/baku-practice-one-abandoned-after-drain-incident,Azerbaijan Grand Prix practice one abandoned after drain incident - autosport.com,"The first Formula 1 practice session for the Azerbaijan Grand Prix was curtailed after just over 10 minutes, following a track surface incident involving George Russell's Williams",2019_04_26
https://news.sky.com/story/new-observations-find-universe-expanding-too-fast-for-science-11703857,New observations find universe expanding too fast for science - Sky News,Astronomers have discovered a discrepancy between how fast the universe is expanding and how fast theories predict it should grow.,2019_04_26
https://www.edp24.co.uk/business/debenhams-stores-in-norwich-and-king-s-lynn-to-stay-open-but-yarmouth-to-close-in-new-plans-1-6017524,"Debenhams in Norwich and King's Lynn are to stay open, but Yarmouth to close - Eastern Daily Press","Debenhams in Norwich and King’s Lynn are to remain open, after the chain announced the closure of 22 stores across the UK next year as part of a major restructuring.",2019_04_26
https://news.sky.com/story/police-release-new-image-of-lyra-mckee-murder-suspect-11703872,Police release new images of Lyra McKee murder suspect - Sky News,,2019_04_26
https://www.dailymail.co.uk/tvshowbiz/article-6962997/Charlize-Theron-reveals-shes-raising-children-Jackson-7-August-3-roots.html,"Charlize Theron reveals she’s raising her children Jackson, 7, and August, 3, with her roots - Daily Mail","Charlize Theron, 43, has revealed that she is 'raising two beautiful proud black African girls' while appearing on The Graham Norton Show, set to air on Friday night.",2019_04_26
https://www.telegraph.co.uk/football/2019/04/26/ole-gunnar-solskjaer-must-ruthless-manchester-united-start/,Ole Gunnar Solskjaer must be ruthless at Manchester United - and start by selling Paul Pogba - Telegraph.co.uk,The immediate concern for Ole Gunnar Solskjaer is not who Manchester United should buy to rebuild the club.,2019_04_26
https://www.independent.co.uk/news/uk/politics/brexit-news-live-theresa-may-european-elections-labour-second-referendum-a8887191.html,Brexit news - live: Fury as Labour European election campaign push fails to mention second referendum - The Independent,Follow latest updates from Westminster,2019_04_26
https://www.itv.com/news/2019-04-26/possible-banksy-emerges-as-extinction-rebellion-protests-close/,Possible Banksy emerges as Extinction Rebellion protests close - ITV News,"The end of the 10 days of climate change protests by Extinction Rebellion activists has been marked by the daubing of what appears to be a Banksy mural.

The environmental artwork sprung up on a wall in Marble Arch around the time the demonstrators gathered n…",2019_04_26
https://metro.co.uk/2019/04/26/stacey-dooley-shares-cosy-picture-kevin-clifton-visits-boyfriend-tour-9321960/,Stacey Dooley cuddles Kevin Clifton as she supports boyfriend on tour - Metro.co.uk,Couple vibes.,2019_04_26
http://www.cityam.com/276752/rbs-profits-sink-bank-warns-brexit-uncertainty-,RBS profits sink as bank warns of Brexit uncertainty - City A.M.,"RBS profits fell in the first three months of 2019, it revealed a day after its chief executive announced his intention to resign.",2019_04_26
https://www.bbc.co.uk/news/uk-england-birmingham-48063333,"Jordan Moazami: Harborne stab victim, 18, was 'role model' - BBC News","Jordan Moazami, described as ""an excellent young man"", was stabbed to death on Wednesday.",2019_04_26
https://www.standard.co.uk/news/uk/tommy-robinson-told-by-police-to-stop-handing-out-free-burgers-as-bribes-during-election-rally-a4126946.html,Tommy Robinson told by police to stop handing out free burgers as 'bribes' during election rally - Evening Standard,,2019_04_26
https://weather.com/en-GB/unitedkingdom/weather/news/2019-04-26-uk-weather-forecast-outlook-weekend-beyond-april-26,Five-day forecast: Outlook for the weekend and beyond - The Weather Channel,Detailed outlook for five days from April 26,2019_04_26
https://www.bbc.co.uk/news/world-latin-america-48062075,Bolsonaro: Brazil must not become 'gay tourism paradise' - BBC News,The Brazilian president has been criticised in the past for his public statements on homosexuality.,2019_04_26
https://www.theregister.co.uk/2019/04/26/xenon_124_decay_detected/,"What are we more like to see? A smooth Windows 10 May release... or a xenon-124 decay? Oh dear, bad news, IT folks - The Register",And before Half-Life 3 arrives,2019_04_26
https://www.planetf1.com/news/team-orders-go-against-your-core-values/,'Team orders go against your core values' - Planet F1,"Lewis Hamilton says he feels for Charles Leclerc as while being asked to play number two is a ""privileged position"", it ""goes against your core values.""",2019_04_26
https://www.wsmv.com/news/entertainment/taylor-swift-poses-with-fans-ahead-of-big-announcement/article_3856baba-51b0-5a2f-ba3e-078f278f1c17.html,"Taylor Swift releases colorful new song, video called 'ME!' - WSMV Nashville","NEW YORK (AP) — Taylor Swift released a colorful, upbeat single Friday morning, ending the weeks-long search the pop star set off when she teased fans with clues about a",2019_04_26
https://nordic.ign.com/days-gone-ps4/24656/review/days-gone-review,Days Gone - Review - Days Gone Review - IGN Nordic,"Frantic hordes of zombies are exciting, but the world and repetition aren't",2019_04_26
https://www.cbc.ca/news/entertainment/burnout-crunch-canada-1.5109599,'I just broke down crying': Canadian video game creators face gruelling 'crunch' hours - CBC News,"The video game industry is hugely profitable, but it has a dirty little secret: Crunch. For years, many workers have toiled for incredibly long hours to meet game release deadlines, often with no overtime pay. It takes a toll on their health. Now, some in the…",2019_04_26
https://www.ctvnews.ca/sci-tech/be-wary-of-robot-emotions-simulated-love-is-never-love-1.4396093,Be wary of robot emotions; 'simulated love is never love' - CTV News,"When a robot ""dies,"" does it make you sad? For lots of people, the answer is ""yes"" -- and that tells us something important, and potentially worrisome, about our emotional responses to the social machines that are starting to move into our lives.",2019_04_26
https://www.esquire.com/entertainment/movies/a27256650/avengers-endgame-review-who-is-dead/,Avengers: Endgame Review - Is Anyone Really Dead in the Marvel Movie? - Esquire.com,"Avengers: Endgame is a fun and funny action movie, but it’s impossible not to be frustrated with how Marvel stumbled on the landing.",2019_04_26
https://www.iphoneincanada.ca/news/amazon-one-day-shipping-free-prime/,Amazon to Make One-Day Shipping Free for All Prime Members - iPhone in Canada,"Amazon says it plans to make free Prime one-day shipping the norm, beginning in North America.",2019_04_26
https://calgarysun.com/news/crime/missing-mother-and-child-now-suspected-as-possible-homicides-calgary-police,UPDATE: Suspect in custody in possible double homicide of missing mother and child - Calgary Sun,Police are searching in Calgary and communities west of the city for evidence now that the disappearance of a Calgary mother and her child is being investigated as a potential double homicide.A sus…,2019_04_26
https://www.cbc.ca/sports/hockey/nhl/columbus-blue-jackets-boston-bruins-game-1-1.5111559,Coyle rescues Bruins in OT to strike 1st against Blue Jackets - CBC.ca,Charlie Coyle scored late in regulation and again 5:15 into overtime as the Boston Bruins skated to a 3-2 victory over the visiting Columbus Blue Jackets on Thursday in Game 1 of their Eastern Conference second-round series.,2019_04_26
https://globalnews.ca/video/5204985/quebec-hydroelectric-dam-at-imminent-risk-of-failure,Quebec hydroelectric dam at imminent risk of failure | Watch News Videos Online - Globalnews.ca,"Watch Quebec hydroelectric dam at imminent risk of failure Video Online, on GlobalNews.ca",2019_04_26
https://torontosun.com/sports/hockey/nhl/toronto-maple-leafs/simmons-the-summer-of-dubas-begins-with-no-assurance-coach-babcock-returns,SIMMONS: The Summer of Dubas begins with no assurance coach Babcock returns - Toronto Sun,"Kyle Dubas has not confirmed that Mike Babcock will be back coaching the Maple Leafs next season.He did not say he was contemplating a coaching change, either. Instead, Dubas danced just a little b…",2019_04_26
https://www.theglobeandmail.com/canada/toronto/article-latest-mafia-related-shooting-exposes-epicentre-of-organized-crime-in/,Latest Mafia-related shooting exposes epicentre of organized crime in the GTA - The Globe and Mail,Hamilton mobster Pat Musitano remains in critical condition after he was shot multiple times in Mississauga,2019_04_26
https://vancouversun.com/news/local-news/north-vancouver-doctors-painful-ambulance-ride-led-to-ketamine-on-board,North Vancouver doctor's painful ambulance ride led to ketamine on board - Vancouver Sun,An emergency room physician designed a research study on ketamine while in the back of an ambulance,2019_04_26
https://nationalpost.com/news/politics/firms-wanting-to-bid-on-warship-program-the-largest-contract-in-canadian-history-banned-from-talking-to-reporters,Firms wanting to bid on warship program — the largest contract in Canadian history — banned from talking to reporters - National Post,A researcher seeking details of the benefits and jobs supposedly to be created by the project was told by government it will take more than three years to get any documents,2019_04_26
https://www.ctvnews.ca/canada/amber-alert-issued-for-five-year-old-boy-in-ontario-1.4395407,Five-year-old Ontario boy found safe; Amber Alert ends - CTV News,"A five-year-old Ontario boy whose disappearance prompted an Amber Alert has been found safe, police say.",2019_04_26
https://www.sportsnet.ca/football/nfl/2019-nfl-draft-tracker-one-tweet-every-first-round-pick/,2019 NFL Draft Tracker: One tweet for every first-round pick - Sportsnet.ca,Check out our 2019 NFL Draft Tracker for all of Thursday's first-round selections from Nashville with some added context from Twitter.,2019_04_26
https://kmph.com/news/local/ucla-and-csu-los-angeles-under-quarantine-for-measles,UCLA and CSU Los Angeles under quarantine for measles - KMPH Fox 26,LOS ANGELES (AP) &mdash; A quarantine order was issued Thursday for hundreds of students and staff at two Los Angeles universities who may have been exposed to measles and either have not been vaccinated or can't verify that they have immunity. Measles in the…,2019_04_26
https://mobilesyrup.com/2019/04/25/switch-outsold-nintendo-64-lifetime-sales/,The Switch has now outsold the Nintendo 64 in lifetime sales - MobileSyrup,"Nintendo says it sold 2.47 million Switch consoles between January and March, with the company selling 16.95 million systems over the entire financial year.",2019_04_26
https://www.huffingtonpost.ca/2019/04/25/stefanie-sherk-dead-demian-bichir_a_23717362/,"Canadian Actress Stefanie Sherk Dead At Age 37, Demian Bichir Writes In Heartbreaking Post - HuffPost Canada","He says she died peacefully, but did not elaborate on the cause.",2019_04_26
https://www.cbc.ca/news/canada/manitoba/brian-pallister-carbon-tax-brandon-1.5111331,"Manitoba 'will win' carbon tax challenge if forced to proceed, Pallister says - CBC.ca",Manitoba’s premier says the province stands to win if it proceeds with a legal challenge against the federal government over its carbon tax.,2019_04_26
https://www.aljazeera.com/news/2019/04/post-mueller-trump-block-witnesses-access-documents-190425185711995.html,"Post-Mueller: Can Trump block witnesses, access to documents? - Aljazeera.com","Trump has refused to cooperate in numerous congressional probes, setting the state for several long court fights.",2019_04_26
https://globalnews.ca/news/5203764/air-canada-boeing-737-max-grounded/,Air Canada to ground Boeing 737 MAX jets until at least the start of August - Global News,Air Canada is keeping the Boeing 737 MAX on the ground in an effort to provide passengers with more certainty on their summer travel plans.,2019_04_26
http://www.kiis1011.com.au/lifestyle/at-home/children-screen-time-rules-issued-world-health-organisation,World Health Organisation Issues Rules For Kids' Screen Time - KIIS1011,The World Health Organisation has issued strict new guidelines for parents on the difficult issue of kids and screen time.,2019_04_26
https://www.theage.com.au/national/victoria/counter-terror-police-arrest-two-people-including-man-in-north-melbourne-20190426-p51hlf.html,"Counter-terror police arrest two people, including man in North Melbourne - The Age",Victoria Police's Joint Counter Terrorism Team has arrested a man next to St Mary's church in North Melbourne.,2019_04_26
https://www.9news.com.au/health/health-news-researchers-pinpoint-why-stress-eating-causes-weight-gain-neuropeptide-y/eb54b432-d3ff-45db-a336-5b11ec5fd2a4,Researchers pinpoint why stress-eating causes weight gain - 9news.com.au,<p>Researchers have identified the molecule in the brain that triggers weight gain when stress-eating.</p>,2019_04_26
